2019	William H. Brett, the son of William Howard Brett, was a native of Cleveland. He served in the United States Army during World War I and was educated at Dartmouth College. After college, he returned to Ohio and went into business.
2020	Born in West Orange, New Jersey, Roper received an honors degree in Fine Arts from Harvard University in 1933.
2022	David Woodhouse is an American architect who was born in Peoria, Illinois.
2023	John Hopkins Harney (February 20, 1806 -- January 26, 1868) was a Kentucky legislator native of Bourbon County, Kentucky. He was a distant cousin of General William Selby Harney.
2024	Born in London, England, the eldest son of Lieutenant-General Sir Charles William Doyle and Sophia Cramer Coghill, he attended the Royal Military Academy Sandhurst and joined the army as an ensign of the 24th, 2nd Warwickshire, Regiment of Foot on December 23, 1819. He was promoted to the ranks of Lieutenant on September 27, 1822 and Captain on June 16, 1825. He received a Brevet-Major on June 28, 1838. Rising through the ranks, he reached Major General in 1860.
2025	Vogl was born Therese Thoma in Tutzing, Bavaria, where she also spent the last years of her life. In 1868, she married the leading dramatic tenor Heinrich Vogl and they henceforth appeared on stage together on many occasions. She died in Munich in 1921, having outlived her husband by more than 20 years. They are buried together in Tutzing.
2026	Anton Schrötter von Kristelli (26 November 1802 - 15 April 1875) was an Austrian chemist and mineralogist born in Olomouc, Moravia. His son Leopold Schrötter Ritter von Kristelli (1837--1908) was a noted laryngologist.
2027	Born about 1645, it is likely that Exquemelin was a native of Harfleur, France, who on his return from buccaneering settled in Holland, possibly because he was a Huguenot. In 1666 he was engaged by the French West India Company and went to Tortuga, where he stayed for three years. There he enlisted with the buccaneers, in particular with the band of Henry Morgan, whose confidante he was, probably as a barber-surgeon, and remained with them until 1674. Shortly afterwards he returned to Europe and settled in Amsterdam where he qualified professionally as a surgeon, his name appearing on the 1679 register of the Dutch Surgeons' Guild. However, he was later once again in the Caribbean as his name appears on the muster-roll as a surgeon in the attack on Cartagena in 1697.
2028	As a child, Stokely Webster left his birthplace of Evanston, Illinois to travel with his family to Paris, France where he was enthralled by the paintings of the French Impressionists and Post-Impressionists and embarked on his own fledgling efforts at plein-air cityscapes.
2029	Sarmad Bhatti (born 26 September 1991, Khairpur) is an international cricketer from Pakistan.
2030	Hanna Thompson (born 1 November 1983 in Rochester, New York) is an American foil fencer who is a member of the 2008 Olympics U.S. Women's foil team.
2031	Mort Lindsey, (born March 21, 1923, Newark, New Jersey) is an orchestrator, composer, pianist, conductor and musical director for Judy Garland, Barbra Streisand and Merv Griffin.
2032	Calvani was born and grew up in Carlsbad, New Mexico. He received a B.A. in history from the University of New Mexico in 1970 and a J.D. with distinction from the Cornell Law School in 1972. He is married to Sarah Holter, and lives in Nashville, Tennessee, and Marin County, California. He has two children, Dominic Mario Calvani and Torello Howard Calvani, by his first wife Mary Anderson.
2033	George Perkins Merrill (May 31, 1854 Auburn, Maine -- August 15, 1929) was an American geologist.
2034	Paula Malai Ali Othman (born 3 March 1974, in Brunei) is a television personality from Brunei. Formerly a veejay for Channel V, she is now a presenter for ESPN Star Sports.
2035	Irina Borogan (, born 9 September 1974 in Moscow, Russia) is a Russian investigative journalist.
2037	Edward Thring was born at Alford, Somerset, the son of the rector, Rev. John Gale Dalton Thring and Sarah née Jenkyns. He was brother of Theodore Thring (1816-1891), Henry, Lord Thring, a noted jurist and Parliamentary Counsel to the Treasury, hymn writer Godfrey Thring, and John Charles Thring, a master at Uppingham School and deviser of the Uppingham Rules; he also had two sisters. The family is commemorated in Alford Church by carved choir seats in the chancel and two memorial windows.
2038	Born in Chicago, Illinois, Chindblom attended the public schools. He was graduated from Augustana College, Rock Island, Illinois, in 1890 and from the Kent College of Law (Lake Forest University, now part of Chicago-Kent College of Law) at Chicago in 1898. He was a teacher in Martin Luther College in Chicago 1893-1896.
2039	Albert Geouffre de Lapradelle, LL.D. (1871-1955) was a French jurisconsult, born in Paris. He taught in Grenoble and in Paris. He published numerous works on international questions, such as disarmament, rights over territorial waters, and the international aspects of the Monroe Doctrine. In 1905, he joined with Professor Politis in the production of Recueils des arbitrages internationaux. In 1914 he was French exchange professor at Columbia, which gave him the degree of LL.D. He created ``L'Institut des hautes études internationales'' of Paris. His writings include:
2040	Yan Hui was a native of State of Lu, the favorite of his master, whose junior he was by thirty years, and whose disciple he became when he was quite a youth. After I got Yan Hui, Confucius remarked, the disciples came closer to me. We are told that once, when he found himself on the Nang hill with Yan Hui, Zi-lu, and Zi-gong, Confucius asked them to tell him their different aims, and he would choose between them. Zi-lu began, and when he had done, the master said, It marks your bravery. Zi-gong followed, on whose words the judgment was, They show your discriminating eloquence. At last came Yan Hui, who said, I should like to find an intelligent king and sage ruler whom I might assist. I would diffuse among the people instructions on the five great points, and lead them on by the rules of propriety and music, so that they should not care to fortify their cities by walls and moats, but would fuse their swords and spears into implements of agriculture. They should send forth their flocks without fear into the plains and forests. There should be no sunderings of families, no widows or widowers. For a thousand years there would be no calamity of war. Yu would have no opportunity to display his bravery, or Ts'ze to display his oratory. The master pronounced, How admirable is this virtue!
2041	Louis Madarasz (January 10, 1859 -- December 23, 1910) was an American calligrapher, born in San Antonio, Texas, regarded as one of the most highly skilled ornamental penmen of all time.
2042	Paolo Cucco (1973 - Present) is a TV writer and producer who was born in Bergamo, (Italy). He is the creator of the final game of Raiuno's trivia show ``Il Gladiatore'' (a Ballandi Entertainment production). In this game, one contestant challenged fifty people in the audience to win a prize by answering fifty questions. He created a game show with thee contestants and thirteen questions for RSI 1 (Radio Televisione Svizzera Italiana) called Spaccatredici. In this game, the contestant can ask for help via telephone three times. The show was broadcast for three years with great success and, thanks to the brilliant host Matteo Pelli, the network was relaunched. He is also editor consultant for RSI.
2043	McSweeney is a native of Cork, Ireland. He attended University College Cork, graduating in 1972 with a BSc Honours degree in Biochemistry. Subsequently he obtained an MSc in Clinical biochemistry at Trinity College Dublin. In 1994, he received a PhD degree in Biochemistry and Biotechnology from Pacific Western University, an unaccredited institution in the United States.
2044	Wendell White (born 23 November 1964 in Barbados) is a Bermudian cricketer. He is a left-handed batsman and a left-arm medium-fast bowler. He has played one first-class match against the USA and five List A matches for Bermuda, including the 2005 ICC Trophy.
2045	Martin Jacques (born October 1945) is a British former magazine editor and academic. He was born and raised in Coventry. He was an undergraduate student at Manchester University, where he graduated with a first-class honours degree, and subsequently studied for a PhD at King's College, Cambridge.
2046	Born in England, Snook emigrated to the United States with his family as a child. He was trained as a carpenter in his father's carpentry business, and was largely self-taught as an architect. In 1842 he joined the New York firm of Joseph Trench, and within five years he was the junior partner in the firm, working as Trench and Snook, in which capacity he was the designer of the A. T. Stewart department store (1846) on Broadway, the first luxury dry-goods store in America. Its ``palazzo mode-- borrowed from Charles Barry's London clubs''--`` set a style for New York commercial hotels that lasted until mid-century. In the partnership he was also the architect of the brownstone-sheathed Metropolitan Hotel (1851-52 )erected in the same ''palazzo`` taste on Broadway at Prince Street, and the marble-clad St. Nicholas Hotel (1854) on Broadway at Spring Street. After Trench moved west to San Francisco in 1857, Snook continued to work in New York City on his own. Most of his buildings were in the city, but he also designed and constructed buildings in the city of Brooklyn in Westchester County, and in New Jersey. Three sons, James H., Samuel B., and Edward T., eventually joined his practice, doing business as John B. Snook & Sons. One of his sons-in-law, John W. Boylston, also worked in the firm. Stephen Decatur Hatch worked as a draftsman in Snook's office, 1860-64.
2047	Nina Stanišić (Serbian Cyrillic: Нина Станишић) is a Montenegrin model from Podgorica. She won the title of Miss Montenegro in 2001.
2048	Richard Corbould, who was born in London in 1757, was a painter, in oil and water-colour, of portraits, landscape, and occasionally history; of porcelain, and miniatures on ivory, and enamels; and was furthermore an illustrator of books, and an imitator of the old masters. From 1777 to 1811 he was a constant contributor to the Royal Academy. He died at Highgate in 1831. Of his works exhibited at the Royal Academy may be noticed:
2049	Born in Vienna, Stein was the daughter of musician Erwin Stein. She led a distinguished musical career and was joint founder in 1961 (along with Fanny Waterman) of the Leeds International Piano Competition.
2050	José Pou is a cartoon artist who was born in Nicaragua in 1973. He is currently working with Copernicus Studios in Halifax, Nova Scotia.
2051	Philibert Orry, count of Vignory and lord of La Chapelle-Godefroy, was a French statesman born in Troyes on the 22 January 1689 and who died at La Chapelle-Godefroy on 9 November 1747.
2052	Gord Simpson (Born - May 10, 1928 in Winnipeg, Manitoba) was a Canadian ice hockey defenceman who play with the Winnipeg Maroons for 14 years.
2053	Irwin Steingut (October 19, 1891 New York City - 1952) was an American lawyer, businessman and politician.
2054	He was born near Charlottetown, Prince Edward Island on his family's farm, remaining there until his late 20s when he decided to move to Western Canada. He arrived in Regina in 1891 and settled there permanently after returning to PEI to marry.
2055	Mohammad Ebrahim Bastani Parizi is an Iranian historian and author of non-fiction books. His numerous books (over 40) are mostly popular reads on topics such as the history of Iran and the history of his hometown Kerman.
2056	Mieczysław Walkiewicz (born November 5, 1949 in Nowa Wólka) is a Polish politician. He was elected to Sejm on September 25, 2005 getting 4634 votes in 21 Opole district, candidating from Prawo i Sprawiedliwość list.
2057	Born in Highgate, London, the eldest son of 7 children of Benjamin Thomas, a Lloyd's underwriter and Katherine née Edwards, he attended Highgate School and Trinity College, Oxford, graduating in classics (1892) and literae humaniores (1894). MacKinnon was called to the bar by the Inner Temple in 1897 and became a pupil of Thomas Edward Scrutton where he was a contemporary of James Richard Atkin, later to become Lord Atkin. When Scrutton became a QC in 1901, MacKinnon benefited from Scrutton's former junior practice in commercial law. MacKinnon's brother, Sir Percy Graham MacKinnon (1872--1956) was, from time to time, chairman of Lloyd's and his family connections helped build his practice.
2058	Born in Malaysia, Tan was a child prodigy, who began a professional career in music at the age of 14. She went on to study at Juilliard School, Bennington College and Princeton University with world-famous composers, such as Milton Babbitt, Bernard Rands and Henry Brant. She toured the world as a guest soloist, displaying her virtuosity on the flute, and making forays into opera (she is a lyric soprano) and pop music. She was hired by Middlebury College in 1994, and since then, she has focused on teaching and composition.
2059	Krzysztof Pusz (born 21 June 1951 in Gdańsk) is a Polish politician and lawyer.
2060	Jeanette Thurber (also known as Jeannette Meyers Thurber, born in Delhi, New York, January 29, 1850, died in Bronxville, New York, January 2, 1946) was amongst the first major patrons of classical music in the United States. She was the daughter of Henry Meyers, an immigrant violinist from Copenhagen, Denmark and Annamarie Coffin Price. Jeanette Thurber was educated at the Paris Conservatory.
2061	Berman is a native of Minnesota. He came to Washington in the 1960s, as an aide to then-Senator Walter Mondale. When Mondale became Vice President of the United States in 1977, Berman came to the White House as Counsel to the Vice President. Berman then played a prominent role in Mondale's 1984 Presidential campaign.
2062	Gerhard Kraft (b. 1941 in Heidelberg, Germany) is a German physicist, best known for introducing heavy ion cancer therapy in Europe.
2063	Yang Yang (; born 19 May 1986 in Beijing, China) is a Chinese baseball player who was a member of Team China at the 2008 Summer Olympics.
2064	Hermann Jaeger (born March 23, 1844), who was a native of Switzerland, was a celebrated enologist and recipient of the French Grand Cross of the Legion of Honor for his part in saving the French wine industry from the deadly phylloxera louse.
2066	Ms Carle is a native of New Mexico. She attended Macalester College in Saint Paul, Minnesota.
2067	Frederic Bayco, sometimes spelt Fredric Bayco (1913 - 1970) was an English organist and composer of light music, best known for his Tudor pastiche ``Elizabethan Masque''. Born in London, he attended Brighton School of Music, where he attained an ARCO. He was later made a fellow of the Royal College of Organists (FRCO). Other pieces include his marches ``Royal Windsor'' and ``Marche Militaire''.
2068	Born in Quebec City, Sauvageau was a largely self taught musician, although he most likely received some instruction from Jean-Chrysostome Brauneis I for whose band he played in 1831-1832. In 1833 he founded his own quadrille band, which he conducted until his death 16 years later. He also conducted several other ensemles, including the Quebec Militia Artillery Band (1833--1836), the band of the Petit Séminaire (1841--1844), Musique Canadienne (beginning in 1842), the band for the St Jean-Baptiste Society (from 1842), and the Quebec Philharmonic Union (1848-9).
2069	Samantha Reeves (born January 17, 1979 in Redwood City, California) is an American tennis player.
2070	After initially attending art college in his home town of Southend, Whithouse decided to drop out of the course and turn to acting as a profession. He was a regular in the early 1990s BBC One drama series The House of Eliott, and also appeared on stage in the West End, co-starring with Gene Wilder in Laughter on the 23rd Floor by Neil Simon in 1997.
2071	Parker was born in 1960, in Windlesham, Surrey. He lives in East Sussex with his wife. He is now also a writer & published author, and plays guitar and keyboards.
2072	Aguilar was a criollo born in Lima. He began his artistic career as a portraitist of nuns, monks, and professors. In 1756, for example, he painted the portrait of the nun María del Espíritu Santo Matoso. He had previously created the popular posthumous image of Barnuevo Pedro de Peralta.
2073	Born in Breslau, Province of Silesia, Kohn was the daughter of Georg Kohn (1850--1932), a wholesale merchant of fine cloth, and Helene Hancke (1859--1926), a member of a well-to-do Breslau family. Hedwig entered the university in Breslau in 1907. She obtained her doctorate in physics under Otto Lummer in 1913, and was soon appointed as Lummer's assistant. She stayed at the university's Physics Institute during World War I, and obtained her Habilitation in 1930.
2074	Boyd was born at Edgware. Before his birth his father, Hugh McAuley, took his wife's family name of Boyd. She was the daughter of Hugh Boyd of Ballycastle, Ireland, one of the supposed authors of the Letters of Junius. His mother's maiden name was Murphy.
2075	Claudine Chomat, who was born 7 February 1915 at Saint-Etienne (Loire) in France, and died on 14 October 1995 in Boulogne-Billancourt (Hauts-de-Seine), was a member of the French Resistance and a French communist militant.
2076	Walter Lupi is an Italian guitarist, born in Milan, in 1960. He began playing the guitar at age 10 - largely self taught. Later he studied theory, harmony and classical guitar receiving a Diploma from the Conservatorio di Alessandria.
2077	Simon Laurens (born 28 November 1967 in Jersey) is a British equestrian who competed at the 2008 Summer Paralympics, held in Beijing, China.
2078	William Mathews (born 23 March 1793 at Crondall, Hampshire; died 20 August 1858 at Woodbridge, Suffolk) was an English professional cricketer who played first-class cricket from 1821 to 1830. He was mainly associated with Surrey and made 31 known appearances in first-class matches.
2079	Tatiana Belokonenko (, ) is a figurative art painter born in Odessa, Ukraine.
2081	Paterson was born near Hawick in 1715. Through the patronage of Sir Thomas Kirkpatrick, whose cook he had married, he obtained the lease of a quarry at Gatelawbridge, but in 1745 his house was plundered by the retreating Jacobites, and Paterson himself, a pronounced Cameronian, was carried off a prisoner.
2082	Hedley Brian Taber (born 29 April 1940, Wagga Wagga, New South Wales) is a former Australian cricketer who played in 16 Tests from 1966 to 1970.
2083	Born in Dover, Maine, Guernsey attended the common schools, Foxcroft Academy, Eastern Maine Conference Seminary, Bucksport, Maine, Wesleyan Seminary, Kents Hill, Maine, and Eastman's College, Poughkeepsie, New York. He studied law. He was admitted to the bar in 1890 and commenced practice in Dover, Maine. Treasurer of Piscataquis County 1890-1896. He served as member of the State house of representatives 1897-1899. He served in the State senate in 1903. He served as delegate to the Republican National Convention in 1908.
2084	Balaram was born on 20 November 1919 in Pinarayi, a village near Tellicherry Town in the Kannur District of India. Incidentally, Pinarayi is the birth place of the Communist Party of Kerala, where it held its first meeting in 1939. Young Balaram (His real name was Balaraman, which was somehow shortened to Balaram) was an active member of that landmark conference held in a house near the village library,hardly 200 meters away from his home. He did schooling at a nearby village school. He studied up to 8th standard which was considered (comparatively) a good school education at that time. After completing school, he became a faculty in a nearby school for a while. By then he was a known scholar in Sanskrit and Indian Philosophy and had a good taste for spirituality which ultimately took him to the Ramkrishna Mission in Calcutta. There he spent several months learning more about the Vedas, the Upanishads and other ancient texts. He was dissatisfied with the ashram activities and returned to Kannur, a discontented young atheist.
2085	Antoine Waechter was born on 11 February 1949 in Mulhouse, (Haut-Rhin). He began activism early, and by 1965 had found the Mulhouse chapter of the Young Friends of Animals. His doctoral dissertation at Louis Pasteur University in Strasbourg focused on ``ethology and ecology of the Beech Marten.'' In the late 1960s and 1970s, he fought for the preservation of wildlife and natural areas across Franch, such as reintroducing beavers in Alsace and arguing against road construction or industrial sites in and around Vanoise National Park. He became regional president and then secretary general of the Alsace Federation within the Regional Association for the Protection of Nature (which was the regional branch of the French Federation of Humane Societies of Nature and Environment, now called France Nature Environment).
2086	Born in Jersey City, New Jersey, Daniels was educated in the Jersey City Public Schools. He attended Fordham University, New York City. He graduated from Rutgers University Law School, Newark, New Jersey, in 1929. He was admitted to the New Jersey bar in 1930 and commenced the practice of law in Jersey City, New Jersey. He was appointed magistrate of the Jersey City Municipal Court in May 1952, reappointed in 1955, and subsequently was appointed presiding magistrate, in which capacity he served until March 1958. He served as delegate, Democratic National Conventions, 1960, 1964 and 1968.
2087	David Oliver Siegmund (born November 15, 1941, St. Louis, Missouri) is an American statistician who has worked extensively on sequential analysis.
2088	Gediminas Valiuškis (Gediminas Stanislovo Valiuškis) (born January 24, 1927, Kaunas, Lithuania) was a Lithuanian architect, with expertise in design of residential buildings.
2089	Vice-Admiral Mamy Ranaivoniarivo (born 6 December 1950 in Ambalavao, Haute Matsiatra) was briefly the Defence Minister of Madagascar in early 2009. He was appointed to office on February 9, 2009, following Cécile Manorohanta's resignation, but resigned on March 10, 2009, after he was confronted by mutineer army officers who stated that they would no longer follow orders from current Malagasy president Marc Ravalomanana and instead switch allegiances to Andry Rajoelina, but this was later rescinded as Ranaivoniarivo explained that the ``resignation'' had been done under gunpoint.
2090	John Charles Churchill (January 17, 1821 Mooers, Clinton County, New York - June 4, 1905 Oswego, Oswego County, New York) was an American lawyer and politician from New York.
2091	Ammar Eloueini, born 1968 in Beirut, Lebanon
2092	Jacques Mallet du Pan (1749 -- 10 May 1800), French journalist, of an old Huguenot family, was born near Geneva, the son of a Protestant minister.
2093	Amy Correia (born September 12, 1968) is an American singer and songwriter who grew up in Lakeville, Ma.
2094	Sudduth's first public art exhibition was held in 1968 at Stillman College in Tuscaloosa. A 1971 exhibition in his home town of Fayette earned regional attention and, beginning that year, he became a featured artist at the annual Kentuck Festival of the Arts in Northport, Alabama.. In 1976, he was invited to play harmonica and exhibit some of his painting at the Smithsonian Institution's Bicentennial Festival of American Folk Life. He appeared on the Today Show and 60 Minutes in 1980. He was honored with the Alabama Arts Award in 1995 and served as an artist-in-residence at the New Orleans Museum of Art. His work is featured in many collections, including the Smithsonian Institution, the High Museum of Art, the Corcoran Gallery, the Birmingham Museum of Art and the House of Blues.
2095	Gallagher was born on 14 December 1978 in Scotland. He lives in Melbourne, Victoria and is a builder by trade. One of his heroes is Hilton Clarke Senior. His disability is erbs palsy right shoulder, which is a result of an accident at birth.
2096	James Hartley Beal was born at New Philadelphia, Ohio in 1861. He was educated at the public schools, Scio College, the University of Michigan and the Cincinnati Law School. After graduating from law school in 1886, he was married to Fannie Snyder Young of Uhrichsville, Ohio, and had two children. In 1889, Beal organized the Scio College of Pharmacy, and was its dean from the start.
2097	Huang was born in 1895, in Rong County, Guangxi, China. After the 1911 revolution he attended Guangxi Military Cadre Training School in Guilin along with Bai Chongxi, and Li Zongren. Later he rose to commanded the Model Battalion, a modern professional military formation equipped with machineguns.
2098	Sandy Williams (born Alexander Balos Williams) (October 24, 1906 -- March 25, 1991) was an American jazz trombonist born in Summerville, South Carolina, perhaps best-known for playing with the premier big bands of his day, especially the Chick Webb orchestra. Williams also recorded extensively with Ella Fitzgerald.
2099	Born in Granby, Quebec, he became a pioneer in integrating art into public space. He created many public artworks, including:
2100	Born in London, England, Parry received his formal training in theater, ultimately earning a Ph.D. in historical drama. He began his career as a stage actor in England during the early 1960s. He soon moved into directing plays as well and also began working as a semi-professional musician. During the 1960s and early 1970s he acted in and directed plays in England, Europe, India, and North America.
2101	Clarence Hutchenrider (1908-1991) was an American jazz clarinetist born in Waco, Texas. He was a member of the Casa Loma Orchestra led by Glen Gray. Clarence was married a short time to model Barbara Lewis-Bradford. Clarence had a daughter Judith Moorefield Hutchenrider-Henderson, born May 19, 1941 in San Francisco, CA. Clarence also had a son named Bradford Hutchenrider.
2102	Benjamin West Clinedinst (1859--1931) was an American illustrator and painter, born at Staunton, Virginia. He studied for a year in Baltimore and for five years in Paris under Cabanel and Bonnat and first attracted attention in New York with his illustrations for Leslie's Weekly. He was best known as the illustrator of Thomas Nelson Page's Unc' Edinburg, the works of Julian Hawthorne, Robert Louis Stevenson, and Mark Twain, although he worked also in oils and water colors. His sympathetic collaboration with the various authors gave his work an especial charm. He was awarded the Evans prize of the American Watercolor Society in 1900.
2103	John Peter Didier was reportedly a native of France. Prior to emigrated to the United States, he married Marie Elizabeth Mercier in 1773. A prominent government official in the Missouri Territory, he served as Fire Captain in St. Louis, Missouri from 1811 to 1817. In 1817, he became Territorial Treasurer, serving in that post for a year. In 1820, he was appointed as the first State Treasurer following the signing of the state constitution, but before Missouri was official admitted as a state. Along with the other provisional state officeholders, he resigned in 1821 when Missouri officially became a state. Public records indicate that he died two years later on August 25, 1823.
2104	Born in London 12 June 1969, he studied at Wilson's School, Wallington before going up to King's College, Cambridge to read Mathematics. After graduating in 1990 he worked as a Chartered Accountant and an investment banker before studying singing at the Guildhall School of Music and Drama, London from 1995 to 1998.
2105	Pieter Corneliszoon Plockhoy (also Pieter Cornelisz Plockhoy van Zierikzee or Peter Cornelius van Zurick-zee, born c. 1625, possibly in Zierikzee, Netherlands, died c. 1664--1670, Lewes, Delaware) was a Dutch Mennonite and Collegiant utopist who founded a settlement in 1663 near Horekill (Lewes Creek) on the banks of Godyn's Bay (Delaware Bay), near present-day Lewes, Delaware. The settlement was destroyed within a year by England.
2106	Philippe Gache (born May 31, 1962, Avignon, France) is a French racecar driver. He has raced in a number of disciplines, but for the last 20 years (as of 2006) has specialized in off-road racing. In 1992 he competed in the Indianapolis 500, but crashed his car. He has driven in the Dakar Rally in 2003-2006 and 7 times in the 24 Hours of Le Mans. In 2006 he took his best finish on the Dakar, 12th place overall. In the 2010 edition of the Dakar Rally, he will be driving an SMG Buggy.
2107	Gerrit Noordzij (born 2 April 1931, Rotterdam) is a Dutch typographer, typeface designer, and author.
2108	James K. Bates (June 24, 1806 Windham County, Connecticut - June 30, 1872 Watertown, Jefferson County, New York) was an American physician and politician from New York.
2109	Frank Farrell (31 March 1947 -- 19 July 1997) was a British rock bassist, vocalist and songwriter born in Birmingham, England. Over a professional career that spanned thirty years he is best known as the bassist of British rock band Supertramp and for his musical association with Leo Sayer. Farrell co-wrote the song ``Rosie Had Everything Planned'' with Roger Hodgson while with Supertramp and a number of songs with Sayer including the worldwide chart hit Moonlighting.
2110	Fischer was born at Hanover on 16 September 1786, was the youngest of three sons of a line-engraver, who died very soon after the birth of the youngest child, leaving his family in poverty. Fischer at the age of fourteen was placed as pupil with J. H. Ramberg, the fashionable court painter, by whom he was employed in painting portraits, theatrical scenery, and generally assisting his master. He became capable of earning enough money to support his mother. In 1810 he betook himself to England, and his Hanoverian connection rendered it easy for him to obtain the patronage of royalty.
2111	Peter James Carroll (born 8 January 1953, in Patching, England) is a modern occultist, author, cofounder of the Illuminates of Thanateros, and practitioner of chaos magic theory.
2112	Berthold Weisz a Hungarian deputy; born at Budapest in 1845. He was educated at the gymnasium and commercial academy of his native city, devoting himself especially to the study of political economy. In 1876 he became a member of the arbitration committee of the Budapest exchange, and contributed much toward promoting Hungarian commerce and industry. He was one of the founders (1879) of the suburban railroad system of Budapest, and in the following year took part in the framing of the industrial code. Since 1883 he established the Hungarian preserve-factory and factories for brassware and cartridges in Budapest and Berlin, as well as textile manufactories in Waitzen, Banská Štiavnica, Kőszeg, and Ružomberok. He was the originator also of the Danubius Dockyards in Budapest. The national pension bureau for employees in mercantile houses and the central hypothecary department of the provincial savings-banks owed their existence chiefly to his efforts.
2113	Born in Warwick, in Unitarian Whig circles, Parkes was educated at Warwick grammar school, Dr Charles Burney's college in Greenwich and Glasgow university. Moving to London in 1817, Parkes developed an association with the Philosophical Radicals. In 1822 he established a Birmingham solicitor's practice specializing in election law. In 1824 he married Elizabeth Rayner, the granddaughter of Joseph Priestley. Parkes was an advocate of legal reform (writing a History of the Court of Chancery in 1828) and active in the local efforts for parliamentary reform. Although he initially opposed the formation of the Birmingham Political Union, and remained less radical than Thomas Attwood, the BPU's founder, Parkes worked with it during the period of agitation for the Reform Act - acting in effect as an intermediary between radicals and whigs. In 1833 Henry Brougham appointed Parkes secretary of the commission on municipal corporations; he combined this work with a successful Westminster practice as a parliamentary solicitor. Co-proprietor of the Birmingham Journal from 1832 to 1844, Parkes also wrote leaders for the Morning Chronicle and Times. In 1847 ill-health prompted retirement to work on literary projects: a memoir of Sir Philip Francis, whom Parkes believed to have authored the Letters of Junius, was posthumously (1867) completed by Herman Merivale. Parkes died in London.
2114	Ray Murphy, Jr. (October 4, 1946 Joplin, Missouri -- July 20, 2010 Tulsa, Oklahoma) was an all-American collegiate wrestler at Oklahoma State University. He was awarded the 1998 Medal of Courage from the National Wrestling Hall of Fame.
2115	Justus Heinrich Wigand (September 13, 1769 - February 10, 1817) was a German obstetrician who was a native of Reval.
2116	Born in Sfântu Gheorghe, Kövesi played professional basketball in her youth, at the club in Mediaş and in Sibiu, and was selected for the junior players national team which finished second in the European Championship in 1989.
2117	Kincaid is a native of Alabama and was the star quarterback at Virginia Tech.
2118	Born in Baltimore, Maryland, Meyer attended the grade schools and Loyola High School. During the First World War, he enlisted as a private in the Students' Army Training Corps at Georgetown University, Washington, D.C., and served until honorably discharged from the United States Army. He was graduated from Loyola College of Baltimore in 1921, and from the University of Maryland School of Law of Baltimore in 1922. He was admitted to the bar in 1921 and commenced practice in Baltimore. He served as associate judge of the traffic court of Baltimore from 1929 to 1935, and as special assistant city solicitor in 1939 and 1940.
2119	Kirwan started his career at Sydney radio station Sea FM in 1998 before moving to the New South Wales Snowy Mountains station Snow FM. He presented a night-time nationally broadcast program for Broadcast Operations Group in 2001 before returning to Sea FM. In 2000 he was a finalist in the Rawards in the Best Program Director category.
2120	James William Wallack (c. 1794--1864) was an Anglo-American actor and manager, born in London, and brother of Henry John Wallack.
2121	Zoltán Kósz (born November 26, 1967 in Budapest) is a Hungarian water polo player, who played on the gold medal squad at the 2000 Summer Olympics. Kosz also competed at the 1996 Summer Olympics, where the Hungarian team placed 4th.
2122	Born in Australia, Turner worked on the Newcastle Morning Herald before moving to England to work as a journalist at the Manchester Evening News. He subsequently relocated to London to work on the Daily Express, where he became Father of the Chapel of the newspaper's National Union of Journalists. During this period, he founded the ``84 Club'', a drinking club, with Peter Tory.
2123	Andrea Lekić (born 6 September 1987 in Belgrade) is a Serbian handballer who plays for Győri Audi ETO KC and also member of the Serbian national team.
2124	Maurice Tadadjeu (b. 1950 in Cameroon) is a Vice-President of the African Union's Economic, Social and Cultural Council of Central Africa.
2125	Kimiko Kasai is a Japanese jazz singer who was born in Kyoto, Japan on December 15, 1945.
2126	Paolo Camossi (born 6 January 1974 in Gorizia) is an Italian triple jumper, best known for his gold medal at the 2001 World Indoor Championships.
2127	Fidel Cano Correa is a Colombian journalist, born 23 November 1965 in Bogotá. Since May 2004 he is the publisher of El Espectador, Colombia's oldest newspaper.
2128	Robert McCoy born in Carlisle, Pennsylvania (birth date unknown). He served as prothonotary of Cumberland County, Pennsylvania. He was a Brigadier General of the militia and a state canal commissioner.
2129	Enzo Artoni (born January 27, 1976, in Buenos Aires, Argentina), is a professional tennis player who represented Italy.
2130	Born in Kharagauli, western Georgia to a Georgian noble family, Ordzhonikidze became involved in radical politics in 1903, and after graduating as a doctor from the Mikhailov Hospital Medical School in Tiflis, was arrested for arms smuggling. He was released and went to Germany, but in 1907 returned to Russia and settled in Baku where he worked closely with Stalin and others. Sergo is now believed by historians to have been involved in the 1907 assassination of Prince Ilia Chavchavadze, a prominent Georgian poet and intellectual. Sergo also participated in the Persian Constitutional Revolution on a mission by the Bolshevik party and stayed in Tehran for a while around 1909.
2131	Vilhelm Aleksander Thesleff (July 27, 1880 in Vyborg - March 26, 1941 in Helsinki) was a Finnish general, first Minister of defence of Finland and briefly the commander in chief of the Finnish army.
