person	pob	label
2390::span:0:15	2390::span:56:62	True
2391::span:5:19	2391::span:144:159	False
2392::span:0:5	2392::span:22:32	False
2394::span:0:11	2394::span:23:29	True
2396::span:0:9	2396::span:36:44	True
2399::span:25:33	2399::span:8:14	True
2400::span:0:17	2400::span:53:60	False
2402::span:0:10	2402::span:26:34	False
2403::span:0:21	2403::span:31:35	True
2406::span:34:49	2406::span:150:158	True
2407::span:0:19	2407::span:48:53	True
2408::span:0:4	2408::span:27:37	False
2409::span:0:12	2409::span:109:116	False
2410::span:0:21	2410::span:37:42	True
2413::span:0:16	2413::span:215:222	False
2414::span:0:11	2414::span:21:34	True
2415::span:27:34	2415::span:8:15	True
2416::span:0:11	2416::span:21:30	True
2418::span:0:16	2418::span:43:65	True
2420::span:0:12	2420::span:28:38	False
2421::span:0:13	2421::span:27:32	True
2422::span:14:19	2422::span:502:509	True
2423::span:0:6	2423::span:19:42	True
2424::span:813:828	2424::span:21:30	True
2426::span:17:24	2426::span:8:15	True
2428::span:21:36	2428::span:8:19	True
2430::span:0:4	2430::span:17:25	True
2431::span:0:11	2431::span:41:47	True
2433::span:0:13	2433::span:79:84	False
2434::span:0:11	2434::span:37:48	True
2435::span:0:14	2435::span:39:56	True
2436::span:0:14	2436::span:83:88	False
2437::span:0:24	2437::span:124:130	True
2439::span:0:7	2439::span:37:46	True
2440::span:51:58	2440::span:8:20	True
2441::span:4:18	2441::span:80:86	True
2442::span:0:17	2442::span:48:54	True
2443::span:0:17	2443::span:46:54	False
2444::span:0:9	2444::span:76:85	True
2445::span:0:19	2445::span:72:81	True
2447::span:0:12	2447::span:395:403	True
2449::span:0:13	2449::span:102:108	True
2450::span:0:14	2450::span:52:59	True
2451::span:0:16	2451::span:97:104	True
2453::span:33:37	2453::span:8:17	True
2454::span:0:14	2454::span:50:57	True
2456::span:0:19	2456::span:97:102	False
2457::span:0:13	2457::span:35:39	True
2458::span:19:31	2458::span:52:58	True
2459::span:0:5	2459::span:22:29	False
2460::span:0:18	2460::span:28:38	False
2462::span:0:11	2462::span:29:39	True
2464::span:22:27	2464::span:60:64	False
2465::span:0:4	2465::span:37:44	True
2466::span:0:14	2466::span:41:47	True
2467::span:0:14	2467::span:24:32	True
2468::span:20:25	2468::span:8:18	True
2469::span:0:15	2469::span:41:52	True
2470::span:0:10	2470::span:36:45	True
2471::span:0:26	2471::span:45:50	True
2472::span:0:10	2472::span:31:48	True
2474::span:0:15	2474::span:46:53	True
2476::span:0:14	2476::span:184:192	True
2477::span:0:12	2477::span:28:35	False
2478::span:0:12	2478::span:33:44	True
2479::span:8:30	2479::span:148:159	False
2480::span:0:17	2480::span:86:92	True
2482::span:0:11	2482::span:78:85	True
2484::span:0:12	2484::span:28:38	True
2486::span:0:5	2486::span:23:31	True
2487::span:46:51	2487::span:29:35	True
2488::span:18:25	2488::span:8:16	True
2489::span:0:12	2489::span:26:39	True
2490::span:0:16	2490::span:47:61	False
2491::span:0:12	2491::span:48:52	True
2493::span:0:12	2493::span:35:43	True
2495::span:0:17	2495::span:235:239	True
2496::span:0:17	2496::span:38:60	True
2497::span:0:19	2497::span:29:34	True
2499::span:0:7	2499::span:39:45	False
2500::span:14:19	2500::span:38:48	True
2501::span:0:12	2501::span:40:44	True
2502::span:0:6	2502::span:32:39	True
2504::span:15:23	2504::span:55:64	True
2506::span:21:28	2506::span:8:19	True
2507::span:0:12	2507::span:40:48	True
2509::span:0:16	2509::span:64:78	True
2511::span:0:15	2511::span:25:31	True
2512::span:0:14	2512::span:41:47	True
2513::span:0:14	2513::span:57:65	True
2514::span:0:14	2514::span:38:47	True
2517::span:6:13	2517::span:88:101	False
2518::span:0:14	2518::span:62:72	True
2519::span:0:8	2519::span:25:33	False
2520::span:56:63	2520::span:16:35	True
2521::span:0:24	2521::span:51:60	True
2522::span:0:12	2522::span:36:45	True
2523::span:0:23	2523::span:56:61	True
2525::span:0:12	2525::span:46:58	True
2526::span:0:14	2526::span:35:42	True
2527::span:0:9	2527::span:49:60	False
2528::span:0:15	2528::span:25:33	True
2530::span:0:15	2530::span:65:75	True
2531::span:30:37	2531::span:10:17	True
2532::span:16:22	2532::span:8:14	True
2533::span:34:41	2533::span:8:15	True
2535::span:0:22	2535::span:44:49	True
2536::span:17:26	2536::span:8:15	True
2538::span:0:9	2538::span:32:38	True
2541::span:0:13	2541::span:35:44	True
2543::span:0:14	2543::span:35:43	False
2544::span:19:32	2544::span:8:17	True
2545::span:0:15	2545::span:85:93	True
2547::span:0:12	2547::span:36:44	True
2548::span:105:123	2548::span:56:64	False
2549::span:0:22	2549::span:46:55	True
2550::span:0:11	2550::span:37:49	False
2551::span:212:218	2551::span:46:54	False
2552::span:0:9	2552::span:38:48	True
2553::span:0:7	2553::span:22:32	False
2554::span:0:15	2554::span:65:71	True
2555::span:0:12	2555::span:51:62	False
2557::span:0:14	2557::span:35:42	True
2560::span:0:15	2560::span:76:82	False
2561::span:0:11	2561::span:34:40	True
2562::span:0:16	2562::span:39:45	True
2563::span:14:20	2563::span:52:65	True
2564::span:18:40	2564::span:8:16	True
2565::span:0:12	2565::span:85:93	True
2566::span:0:17	2566::span:27:32	True
2567::span:31:36	2567::span:8:20	True
2568::span:16:23	2568::span:8:14	False
2569::span:0:18	2569::span:41:59	True
2570::span:0:12	2570::span:38:57	True
2571::span:0:18	2571::span:60:65	True
2573::span:0:24	2573::span:143:153	False
2574::span:56:62	2574::span:8:13	True
2575::span:0:9	2575::span:34:41	True
2577::span:28:34	2577::span:8:16	True
2578::span:102:111	2578::span:51:56	True
2579::span:0:5	2579::span:85:90	False
2580::span:0:15	2580::span:52:58	False
2581::span:0:13	2581::span:55:62	True
2582::span:0:9	2582::span:37:43	True
2583::span:17:26	2583::span:81:92	True
2586::span:46:57	2586::span:32:44	True
2587::span:14:32	2587::span:58:70	True
2592::span:0:16	2592::span:25:35	True
2593::span:26:31	2593::span:8:16	True
2595::span:24:33	2595::span:8:14	True
2596::span:7:19	2596::span:138:144	False
2597::span:0:12	2597::span:40:49	False
2599::span:0:14	2599::span:41:50	True
2602::span:60:71	2602::span:357:371	True
2605::span:0:17	2605::span:68:78	True
2606::span:0:20	2606::span:47:53	True
2607::span:0:12	2607::span:25:35	False
2608::span:0:14	2608::span:41:51	True
2611::span:609:617	2611::span:8:18	True
2613::span:0:14	2613::span:40:55	True
2614::span:0:11	2614::span:44:54	True
2615::span:0:12	2615::span:83:105	False
2616::span:0:33	2616::span:132:139	True
2617::span:0:14	2617::span:40:50	True
2618::span:0:13	2618::span:73:82	True
2619::span:0:16	2619::span:26:38	True
2620::span:0:18	2620::span:175:182	True
2621::span:28:40	2621::span:8:18	True
2622::span:0:7	2622::span:23:47	False
2623::span:0:12	2623::span:25:32	True
2626::span:182:186	2626::span:23:37	True
2627::span:0:6	2627::span:62:89	True
2628::span:64:68	2628::span:44:51	False
2629::span:20:27	2629::span:8:18	True
2630::span:0:20	2630::span:127:136	True
2631::span:25:39	2631::span:8:16	False
2633::span:0:7	2633::span:31:41	False
2634::span:0:15	2634::span:39:47	True
2635::span:41:58	2635::span:16:24	True
2636::span:120:135	2636::span:179:192	False
2638::span:0:12	2638::span:35:43	True
2639::span:21:29	2639::span:8:13	True
2640::span:14:17	2640::span:39:45	True
2641::span:0:16	2641::span:39:45	True
2642::span:0:15	2642::span:25:35	True
2643::span:0:19	2643::span:69:76	True
2648::span:0:14	2648::span:47:57	True
2650::span:0:8	2650::span:25:51	False
2651::span:0:12	2651::span:22:27	True
2652::span:0:20	2652::span:309:314	False
2653::span:0:11	2653::span:37:49	True
2654::span:0:12	2654::span:30:43	True
2655::span:0:10	2655::span:31:39	False
2656::span:0:19	2656::span:75:92	True
2657::span:0:18	2657::span:36:43	True
2658::span:0:16	2658::span:49:55	True
2659::span:0:10	2659::span:26:31	True
2661::span:0:13	2661::span:36:47	True
2662::span:0:7	2662::span:20:30	True
2663::span:0:13	2663::span:35:43	False
2664::span:0:13	2664::span:99:104	False
2665::span:0:13	2665::span:37:44	True
2667::span:0:13	2667::span:38:43	True
2669::span:0:4	2669::span:95:105	False
2670::span:0:15	2670::span:87:94	True
2672::span:32:38	2672::span:8:15	True
2673::span:0:15	2673::span:46:52	True
2675::span:49:57	2675::span:38:47	True
2678::span:0:12	2678::span:54:61	False
2679::span:0:16	2679::span:46:54	True
2680::span:0:16	2680::span:38:48	True
2684::span:0:16	2684::span:34:39	True
2687::span:0:12	2687::span:30:38	True
2688::span:0:6	2688::span:27:37	True
2690::span:0:5	2690::span:20:27	False
2691::span:0:19	2691::span:44:48	False
2693::span:0:9	2693::span:22:29	True
2694::span:0:7	2694::span:51:60	False
2695::span:0:29	2695::span:110:119	True
2696::span:108:119	2696::span:139:144	True
2697::span:0:17	2697::span:48:54	False
2699::span:0:10	2699::span:35:42	True
2700::span:0:10	2700::span:52:59	True
2701::span:0:4	2701::span:36:42	True
2702::span:0:15	2702::span:72:77	True
2704::span:0:16	2704::span:32:41	False
2705::span:0:13	2705::span:56:68	False
2706::span:0:18	2706::span:46:58	False
2707::span:0:20	2707::span:41:47	True
2708::span:0:22	2708::span:125:132	True
2710::span:0:21	2710::span:85:93	True
2711::span:4:15	2711::span:112:119	False
2712::span:0:14	2712::span:41:47	True
2713::span:0:6	2713::span:23:29	False
2715::span:0:8	2715::span:32:36	True
2716::span:0:16	2716::span:62:73	False
2717::span:0:11	2717::span:37:46	True
2718::span:0:5	2718::span:22:29	False
2719::span:25:29	2719::span:8:17	False
2720::span:54:64	2720::span:29:34	False
2721::span:0:13	2721::span:23:30	True
2722::span:15:21	2722::span:368:378	False
2723::span:0:13	2723::span:84:99	True
2724::span:0:24	2724::span:37:46	True
2725::span:156:169	2725::span:17:28	True
2726::span:0:14	2726::span:34:43	True
2727::span:0:18	2727::span:94:104	True
2728::span:0:10	2728::span:20:30	True
2729::span:0:13	2729::span:29:36	True
2730::span:12:18	2730::span:44:54	True
2732::span:0:12	2732::span:35:42	False
2734::span:0:13	2734::span:28:42	True
2735::span:0:13	2735::span:40:45	True
2737::span:0:14	2737::span:29:38	False
2738::span:0:16	2738::span:34:42	True
2739::span:0:19	2739::span:47:54	True
2742::span:0:13	2742::span:32:38	True
2743::span:0:13	2743::span:158:168	True
2745::span:95:100	2745::span:318:326	False
2746::span:32:40	2746::span:8:13	True
2747::span:0:14	2747::span:82:92	True
2748::span:0:13	2748::span:41:50	True
2749::span:0:10	2749::span:32:38	True
2750::span:0:13	2750::span:28:34	False
2751::span:7:13	2751::span:38:44	True
2753::span:0:11	2753::span:32:41	True
2754::span:0:10	2754::span:38:49	True
2755::span:26:34	2755::span:8:14	True
2756::span:0:7	2756::span:29:36	True
2757::span:15:19	2757::span:8:13	True
2759::span:16:22	2759::span:119:128	False
2760::span:0:13	2760::span:108:116	True
2761::span:0:8	2761::span:30:37	True
2762::span:0:6	2762::span:32:38	True
2763::span:0:15	2763::span:40:47	True
2764::span:0:9	2764::span:39:45	True
2765::span:0:12	2765::span:44:51	True
2766::span:0:16	2766::span:66:75	True
2767::span:0:12	2767::span:40:47	True
2769::span:16:27	2769::span:8:14	True
2770::span:0:12	2770::span:69:73	True
2772::span:0:12	2772::span:65:74	True
2773::span:0:21	2773::span:36:42	True
2774::span:0:12	2774::span:30:35	True
2775::span:0:12	2775::span:39:44	True
2776::span:0:16	2776::span:106:113	True
2778::span:0:7	2778::span:40:46	False
2779::span:27:35	2779::span:17:25	True
2780::span:0:10	2780::span:29:35	True
2781::span:31:36	2781::span:8:14	True
2782::span:0:14	2782::span:27:36	True
2783::span:51:64	2783::span:18:27	True
2784::span:0:17	2784::span:122:132	True
2785::span:0:14	2785::span:61:75	False
2786::span:0:12	2786::span:38:48	True
2787::span:30:35	2787::span:8:20	True
2788::span:4:25	2788::span:46:52	True
2789::span:0:11	2789::span:48:55	True
2790::span:67:73	2790::span:36:45	False
2791::span:0:13	2791::span:37:46	True
2793::span:34:42	2793::span:8:32	True
2795::span:19:27	2795::span:8:17	True
2796::span:709:717	2796::span:8:17	True
2797::span:0:13	2797::span:86:96	False
2798::span:0:7	2798::span:22:28	False
2799::span:0:11	2799::span:26:32	False
2800::span:0:13	2800::span:34:40	True
2801::span:25:32	2801::span:8:15	True
2803::span:0:16	2803::span:39:46	False
2804::span:0:14	2804::span:47:62	True
2806::span:0:19	2806::span:191:199	True
2807::span:0:14	2807::span:32:42	True
2809::span:0:14	2809::span:40:46	True
2810::span:123:134	2810::span:93:103	False
2811::span:0:6	2811::span:19:26	True
2813::span:0:15	2813::span:278:288	True
2814::span:0:9	2814::span:30:35	True
2816::span:0:12	2816::span:22:28	True
2817::span:0:16	2817::span:55:69	True
2818::span:0:13	2818::span:39:50	True
2819::span:0:26	2819::span:42:47	True
2820::span:0:16	2820::span:39:45	True
2822::span:0:18	2822::span:53:59	True
2823::span:0:13	2823::span:36:43	False
2824::span:0:15	2824::span:30:42	False
2826::span:0:15	2826::span:131:139	False
2827::span:0:18	2827::span:33:43	False
2829::span:0:15	2829::span:96:101	True
2830::span:0:13	2830::span:96:103	True
2831::span:0:9	2831::span:35:45	False
2832::span:17:26	2832::span:8:15	True
2833::span:17:38	2833::span:8:15	True
2834::span:0:10	2834::span:52:59	True
2835::span:0:17	2835::span:109:122	True
2837::span:0:18	2837::span:84:92	True
2838::span:0:11	2838::span:57:67	True
2839::span:0:15	2839::span:43:59	True
2840::span:0:12	2840::span:35:41	True
2841::span:0:16	2841::span:44:60	True
2844::span:0:8	2844::span:34:42	True
2845::span:0:15	2845::span:42:47	True
2846::span:0:13	2846::span:86:96	True
2847::span:0:13	2847::span:27:31	True
2848::span:0:11	2848::span:56:62	False
2849::span:0:11	2849::span:34:42	True
2851::span:0:11	2851::span:36:42	True
2852::span:36:42	2852::span:8:20	True
2853::span:0:16	2853::span:42:46	True
2854::span:0:13	2854::span:68:75	True
2855::span:0:4	2855::span:32:40	False
2857::span:42:46	2857::span:77:84	False
2859::span:0:23	2859::span:33:42	True
2860::span:0:15	2860::span:29:38	True
2862::span:0:19	2862::span:44:50	True
2863::span:0:17	2863::span:40:48	True
2864::span:39:46	2864::span:62:71	False
2865::span:0:19	2865::span:31:41	True
2866::span:0:5	2866::span:15:24	True
2868::span:0:12	2868::span:38:43	True
2870::span:29:36	2870::span:8:17	True
2871::span:0:14	2871::span:65:72	True
2874::span:0:13	2874::span:40:49	True
2875::span:0:16	2875::span:36:59	True
2876::span:73:81	2876::span:8:18	False
2878::span:0:11	2878::span:28:39	True
2879::span:0:14	2879::span:27:33	True
2881::span:0:14	2881::span:42:50	True
2882::span:0:13	2882::span:38:47	True
2883::span:151:169	2883::span:200:206	True
2884::span:0:5	2884::span:21:29	False
2886::span:0:12	2886::span:70:76	True
2887::span:0:12	2887::span:124:135	False
2888::span:0:15	2888::span:158:168	False
2890::span:0:6	2890::span:19:30	True
2891::span:0:12	2891::span:34:39	True
2892::span:0:19	2892::span:53:62	True
2893::span:0:11	2893::span:37:52	True
2894::span:0:14	2894::span:86:93	True
2895::span:13:19	2895::span:61:68	True
2898::span:8:15	2898::span:71:77	False
2899::span:0:9	2899::span:33:41	True
2900::span:39:45	2900::span:8:25	True
2901::span:4:19	2901::span:37:47	False
2902::span:30:36	2902::span:8:15	False
2905::span:24:31	2905::span:8:13	True
2906::span:30:35	2906::span:8:15	False
2907::span:0:5	2907::span:166:172	False
2909::span:0:12	2909::span:57:66	True
2910::span:0:10	2910::span:222:229	False
2911::span:0:11	2911::span:28:38	False
2912::span:0:14	2912::span:82:88	True
2913::span:0:13	2913::span:127:136	False
2914::span:0:16	2914::span:38:45	True
2916::span:0:11	2916::span:38:47	True
2917::span:25:33	2917::span:50:56	True
2918::span:0:10	2918::span:28:33	True
2920::span:0:11	2920::span:46:55	True
2921::span:18:27	2921::span:8:16	True
2922::span:19:23	2922::span:8:14	True
2923::span:0:20	2923::span:99:103	True
2924::span:0:4	2924::span:74:89	False
2926::span:0:17	2926::span:40:46	True
2927::span:0:11	2927::span:33:40	True
2928::span:0:11	2928::span:31:40	True
2929::span:0:11	2929::span:65:71	True
2930::span:0:10	2930::span:193:201	True
2931::span:0:11	2931::span:144:151	True
2934::span:33:42	2934::span:8:21	True
2935::span:0:19	2935::span:32:38	True
2936::span:36:42	2936::span:8:18	False
2937::span:0:18	2937::span:39:47	True
2938::span:0:10	2938::span:36:40	True
2939::span:18:26	2939::span:8:16	True
2940::span:0:5	2940::span:15:19	True
2941::span:0:16	2941::span:40:46	False
2942::span:0:6	2942::span:68:79	False
2943::span:15:30	2943::span:62:69	True
2944::span:0:13	2944::span:88:94	True
2945::span:0:11	2945::span:24:33	True
2946::span:0:14	2946::span:47:61	True
2947::span:66:71	2947::span:8:12	True
2949::span:0:12	2949::span:92:100	False
2950::span:0:21	2950::span:90:101	True
2951::span:0:14	2951::span:54:60	True
2953::span:0:12	2953::span:27:37	True
2954::span:0:13	2954::span:40:49	True
2956::span:0:11	2956::span:128:140	False
2957::span:0:8	2957::span:33:43	True
2959::span:0:10	2959::span:36:47	True
2960::span:0:20	2960::span:86:94	True
2961::span:0:14	2961::span:29:35	True
2962::span:0:12	2962::span:35:43	True
2963::span:15:21	2963::span:8:13	True
2964::span:0:16	2964::span:43:49	True
2966::span:41:52	2966::span:17:28	True
2968::span:16:20	2968::span:8:14	True
2970::span:279:287	2970::span:29:35	False
2971::span:0:15	2971::span:55:59	True
2972::span:0:13	2972::span:58:66	True
2973::span:650:658	2973::span:35:46	True
2977::span:0:16	2977::span:38:46	True
2978::span:529:537	2978::span:8:14	True
2980::span:0:13	2980::span:39:44	True
2982::span:11:19	2982::span:46:56	True
2983::span:0:16	2983::span:90:102	True
2985::span:29:35	2985::span:8:16	True
2986::span:0:13	2986::span:107:111	True
2987::span:0:11	2987::span:61:77	True
2989::span:0:12	2989::span:73:80	True
2990::span:0:18	2990::span:33:43	False
2991::span:0:13	2991::span:160:166	True
2992::span:0:7	2992::span:20:27	True
2993::span:0:14	2993::span:41:47	True
2994::span:0:12	2994::span:31:39	True
2995::span:0:11	2995::span:98:103	True
2997::span:0:15	2997::span:41:48	True
2998::span:0:7	2998::span:27:33	False
2999::span:25:30	2999::span:8:14	True
3000::span:0:14	3000::span:37:44	True
3001::span:0:14	3001::span:971:978	False
3003::span:0:19	3003::span:78:88	True
3004::span:0:17	3004::span:43:55	True
3005::span:0:19	3005::span:34:38	True
3007::span:0:12	3007::span:41:50	True
3008::span:0:13	3008::span:23:30	True
3010::span:0:16	3010::span:31:39	True
3011::span:0:14	3011::span:37:42	True
3012::span:0:11	3012::span:43:52	True
3015::span:0:24	3015::span:42:48	True
3016::span:0:11	3016::span:24:30	True
3017::span:46:56	3017::span:8:15	True
3019::span:0:8	3019::span:24:31	False
3020::span:0:13	3020::span:47:53	True
3022::span:0:13	3022::span:38:45	True
3023::span:0:11	3023::span:34:43	True
3025::span:51:58	3025::span:36:49	True
3027::span:26:32	3027::span:65:76	True
3028::span:0:14	3028::span:33:37	True
3029::span:26:32	3029::span:150:158	True
3030::span:0:9	3030::span:35:43	True
3031::span:0:8	3031::span:46:53	True
3033::span:0:22	3033::span:38:44	True
3035::span:13:33	3035::span:37:45	True
3036::span:19:28	3036::span:8:17	True
3038::span:0:14	3038::span:46:53	False
3040::span:0:12	3040::span:60:66	True
3042::span:0:14	3042::span:64:71	True
3044::span:792:796	3044::span:1053:1063	False
3045::span:0:5	3045::span:54:64	True
3046::span:25:30	3046::span:8:16	False
3047::span:16:21	3047::span:8:14	True
3048::span:0:13	3048::span:39:45	True
3051::span:0:13	3051::span:40:47	True
3052::span:0:14	3052::span:32:40	True
3053::span:0:7	3053::span:80:93	False
3054::span:0:12	3054::span:35:48	True
3055::span:0:14	3055::span:37:45	True
3057::span:0:12	3057::span:25:31	True
3058::span:124:129	3058::span:8:16	True
3059::span:0:14	3059::span:24:30	True
3060::span:0:6	3060::span:31:39	True
3061::span:0:15	3061::span:27:33	True
3062::span:49:61	3062::span:20:27	True
3065::span:0:14	3065::span:27:37	True
3067::span:21:26	3067::span:8:19	True
3068::span:0:12	3068::span:42:55	True
3071::span:0:14	3071::span:40:49	True
3075::span:241:247	3075::span:31:37	False
3076::span:0:12	3076::span:38:48	True
3078::span:0:10	3078::span:37:42	True
3079::span:0:10	3079::span:35:43	True
3080::span:0:16	3080::span:47:59	False
3081::span:4:17	3081::span:30:35	True
3082::span:0:13	3082::span:54:60	True
3084::span:4:26	3084::span:82:91	True
3085::span:25:33	3085::span:8:17	False
3086::span:0:12	3086::span:105:113	True
3087::span:0:11	3087::span:47:53	False
3088::span:0:15	3088::span:83:90	True
3089::span:0:19	3089::span:56:66	True
3091::span:0:11	3091::span:52:62	True
3092::span:0:12	3092::span:51:58	True
3093::span:0:17	3093::span:46:56	False
3094::span:0:15	3094::span:42:47	True
3095::span:70:76	3095::span:8:18	True
3096::span:0:9	3096::span:24:34	False
3097::span:0:12	3097::span:67:74	False
3099::span:0:11	3099::span:83:88	True
3100::span:0:8	3100::span:35:39	True
3101::span:0:11	3101::span:37:41	True
3102::span:0:13	3102::span:41:49	True
3103::span:0:9	3103::span:35:44	True
3104::span:0:11	3104::span:64:75	True
3105::span:86:90	3105::span:34:43	True
3107::span:0:18	3107::span:45:57	False
3108::span:0:10	3108::span:33:46	True
3109::span:0:13	3109::span:23:30	True
3110::span:0:5	3110::span:18:27	True
3111::span:0:12	3111::span:50:60	True
3112::span:41:58	3112::span:28:39	False
3114::span:0:18	3114::span:55:58	True
3115::span:0:9	3115::span:242:249	True
3117::span:0:13	3117::span:31:41	True
3118::span:0:9	3118::span:34:42	True
3119::span:0:11	3119::span:33:39	True
3120::span:0:11	3120::span:37:45	True
3121::span:0:16	3121::span:29:35	True
3122::span:0:16	3122::span:94:101	True
3123::span:0:14	3123::span:38:48	True
3125::span:17:38	3125::span:8:15	True
3126::span:0:15	3126::span:81:86	True
3127::span:174:187	3127::span:210:218	True
3128::span:0:22	3128::span:44:50	True
3129::span:0:10	3129::span:38:47	True
3130::span:0:15	3130::span:25:42	True
3133::span:4:19	3133::span:346:354	False
3137::span:0:13	3137::span:36:42	True
3139::span:0:14	3139::span:39:47	True
3140::span:0:13	3140::span:35:45	True
3141::span:0:11	3141::span:42:47	True
3143::span:0:15	3143::span:33:44	True
3144::span:0:6	3144::span:22:31	False
3145::span:4:16	3145::span:50:58	True
3146::span:0:5	3146::span:60:64	False
3147::span:0:26	3147::span:121:128	True
3148::span:12:25	3148::span:53:65	True
3149::span:0:15	3149::span:81:93	True
3150::span:0:18	3150::span:42:47	True
3151::span:0:13	3151::span:39:46	True
3153::span:55:60	3153::span:8:16	True
3156::span:30:35	3156::span:8:17	True
3157::span:0:13	3157::span:39:46	True
3158::span:0:16	3158::span:43:51	True
3160::span:0:14	3160::span:125:135	True
3161::span:0:12	3161::span:35:45	True
3163::span:0:9	3163::span:53:58	True
3165::span:0:15	3165::span:76:85	False
3166::span:13:27	3166::span:43:54	False
3167::span:0:11	3167::span:76:84	True
3168::span:0:12	3168::span:66:73	True
3169::span:171:182	3169::span:21:28	False
3170::span:9:15	3170::span:63:68	True
3173::span:0:11	3173::span:37:46	True
3177::span:13:21	3177::span:77:86	False
3178::span:0:16	3178::span:39:45	True
3179::span:30:35	3179::span:8:19	False
3180::span:0:15	3180::span:62:70	True
3181::span:0:15	3181::span:198:202	False
3183::span:0:14	3183::span:81:88	True
3184::span:0:11	3184::span:35:46	True
3186::span:231:238	3186::span:8:14	True
3187::span:17:29	3187::span:8:15	True
3188::span:0:7	3188::span:23:31	False
3190::span:0:12	3190::span:37:46	True
3191::span:0:15	3191::span:51:58	True
3192::span:0:17	3192::span:57:64	True
3193::span:0:12	3193::span:106:117	True
3194::span:22:31	3194::span:108:113	True
3195::span:0:13	3195::span:44:53	True
3197::span:0:15	3197::span:37:44	True
3198::span:0:15	3198::span:32:40	True
3199::span:0:7	3199::span:68:79	False
3201::span:0:19	3201::span:42:50	True
3203::span:16:21	3203::span:8:14	True
3204::span:0:8	3204::span:36:44	True
3205::span:476:491	3205::span:45:50	False
3207::span:0:28	3207::span:48:52	True
3208::span:0:11	3208::span:34:39	True
3209::span:585:589	3209::span:576:583	True
3211::span:0:13	3211::span:28:32	True
3213::span:0:8	3213::span:35:41	True
3214::span:0:7	3214::span:25:31	True
3215::span:15:24	3215::span:8:13	True
3218::span:0:10	3218::span:39:47	True
3219::span:0:12	3219::span:49:54	True
3221::span:0:5	3221::span:41:49	True
3222::span:0:9	3222::span:34:39	True
3223::span:0:20	3223::span:29:36	True
3224::span:41:51	3224::span:26:35	True
3225::span:0:16	3225::span:43:49	True
3226::span:0:5	3226::span:24:33	False
3228::span:0:10	3228::span:138:143	False
3229::span:0:19	3229::span:161:171	False
3233::span:0:8	3233::span:21:33	True
3236::span:39:45	3236::span:8:14	False
3237::span:0:26	3237::span:50:55	True
3238::span:20:27	3238::span:8:18	True
3239::span:0:16	3239::span:44:50	True
3240::span:0:10	3240::span:38:45	True
3242::span:0:5	3242::span:33:39	False
3243::span:0:14	3243::span:64:68	True
3244::span:0:16	3244::span:97:101	False
3245::span:41:48	3245::span:8:16	True
3246::span:0:5	3246::span:20:28	True
3247::span:0:14	3247::span:27:32	True
3250::span:28:37	3250::span:8:19	True
3251::span:0:14	3251::span:40:49	True
3254::span:7:19	3254::span:215:225	True
3255::span:0:11	3255::span:24:30	True
3256::span:34:38	3256::span:64:88	False
3257::span:0:14	3257::span:55:59	True
3258::span:0:14	3258::span:37:43	True
3259::span:0:6	3259::span:34:42	False
3260::span:0:10	3260::span:23:33	True
3261::span:0:15	3261::span:91:102	False
3262::span:29:35	3262::span:8:17	False
3263::span:0:12	3263::span:35:39	True
3265::span:0:16	3265::span:38:49	True
3267::span:0:13	3267::span:73:83	True
3268::span:0:14	3268::span:35:42	True
3270::span:30:36	3270::span:8:20	True
3271::span:0:14	3271::span:37:50	True
3273::span:28:35	3273::span:10:17	False
3274::span:40:46	3274::span:8:17	True
3275::span:0:12	3275::span:35:44	True
3277::span:0:9	3277::span:40:48	False
3278::span:0:7	3278::span:37:49	False
3279::span:0:22	3279::span:41:53	True
3280::span:0:19	3280::span:46:52	True
3281::span:0:11	3281::span:34:39	True
3284::span:0:13	3284::span:31:43	True
3285::span:27:34	3285::span:8:25	True
3287::span:0:6	3287::span:19:24	True
3289::span:0:18	3289::span:47:54	True
3291::span:39:43	3291::span:25:37	True
3292::span:0:15	3292::span:75:82	False
3293::span:16:24	3293::span:8:14	True
3294::span:0:6	3294::span:37:45	True
3295::span:54:67	3295::span:93:98	False
3296::span:0:14	3296::span:78:97	True
3297::span:0:16	3297::span:38:58	True
3298::span:0:14	3298::span:65:70	True
3299::span:129:133	3299::span:110:116	False
3301::span:0:11	3301::span:87:97	True
3302::span:32:49	3302::span:8:22	True
3303::span:0:14	3303::span:80:87	True
3304::span:21:26	3304::span:8:19	True
3305::span:19:29	3305::span:8:17	True
3306::span:16:21	3306::span:8:14	True
3307::span:0:11	3307::span:69:82	True
3312::span:179:183	3312::span:39:46	True
3313::span:0:24	3313::span:94:100	False
3314::span:0:13	3314::span:36:48	True
3315::span:4:26	3315::span:36:40	True
3317::span:0:11	3317::span:68:79	False
3318::span:0:19	3318::span:32:43	True
3319::span:0:14	3319::span:48:61	True
3320::span:0:10	3320::span:135:147	True
3322::span:0:9	3322::span:22:28	True
3324::span:58:64	3324::span:8:15	True
3326::span:51:57	3326::span:34:40	False
3329::span:0:16	3329::span:91:97	True
3330::span:0:16	3330::span:116:125	False
3331::span:0:12	3331::span:28:34	True
3332::span:0:13	3332::span:109:122	True
3333::span:0:12	3333::span:85:94	True
3335::span:30:35	3335::span:8:17	True
3336::span:18:23	3336::span:8:16	True
3337::span:0:15	3337::span:83:91	False
