person	pob	label
3197::span:0:14	3197::span:37:43	True
3198::span:0:14	3198::span:32:39	True
3199::span:0:6	3199::span:68:78	False
3201::span:0:18	3201::span:42:49	True
3202::span:9:14	3202::span:41:49	True
3203::span:16:20	3203::span:8:13	True
3204::span:0:7	3204::span:36:43	True
3205::span:476:490	3205::span:45:49	False
3206::span:0:4	3206::span:22:30	False
3207::span:0:27	3207::span:48:51	True
3208::span:0:10	3208::span:34:38	True
3209::span:585:588	3209::span:576:582	True
3211::span:0:12	3211::span:28:31	True
3213::span:0:7	3213::span:35:40	True
3214::span:0:6	3214::span:25:30	True
3215::span:15:23	3215::span:8:12	True
3217::span:95:99	3217::span:33:40	False
3218::span:0:9	3218::span:39:46	True
3219::span:0:11	3219::span:49:53	True
3221::span:0:4	3221::span:41:48	True
3222::span:0:8	3222::span:34:38	True
3223::span:0:19	3223::span:29:35	True
3224::span:41:50	3224::span:26:34	True
3225::span:0:15	3225::span:43:48	True
3226::span:0:4	3226::span:24:32	False
3228::span:0:9	3228::span:138:142	False
3229::span:0:18	3229::span:161:170	False
3230::span:41:45	3230::span:72:77	False
3233::span:0:7	3233::span:21:32	True
3236::span:39:44	3236::span:8:13	False
3237::span:0:25	3237::span:50:54	True
3238::span:20:26	3238::span:8:17	True
3239::span:0:15	3239::span:44:49	True
3240::span:0:9	3240::span:38:44	True
3242::span:0:4	3242::span:33:38	False
3243::span:0:13	3243::span:64:67	True
3244::span:0:15	3244::span:97:100	False
3245::span:41:47	3245::span:8:15	True
3246::span:0:4	3246::span:20:27	True
3247::span:0:13	3247::span:27:31	True
3248::span:29:38	3248::span:8:17	True
3249::span:0:7	3249::span:25:32	False
3250::span:28:36	3250::span:8:18	True
3251::span:0:13	3251::span:40:48	True
3254::span:7:18	3254::span:215:224	True
3255::span:0:10	3255::span:24:29	True
3256::span:34:37	3256::span:64:87	False
3257::span:0:13	3257::span:55:58	True
3258::span:0:13	3258::span:37:42	True
3259::span:0:5	3259::span:34:41	False
3260::span:0:9	3260::span:23:32	True
3261::span:0:14	3261::span:91:101	False
3262::span:29:34	3262::span:8:16	False
3263::span:0:11	3263::span:35:38	True
3265::span:0:15	3265::span:38:48	True
3267::span:0:12	3267::span:73:82	True
3268::span:0:13	3268::span:35:41	True
3269::span:24:30	3269::span:8:13	False
3270::span:30:35	3270::span:8:19	True
3271::span:0:13	3271::span:37:49	True
3273::span:28:34	3273::span:10:16	False
3274::span:40:45	3274::span:8:16	True
3275::span:0:11	3275::span:35:43	True
3276::span:9:13	3276::span:29:36	False
3277::span:0:8	3277::span:40:47	False
3278::span:0:6	3278::span:37:48	False
3279::span:0:21	3279::span:41:52	True
3280::span:0:18	3280::span:46:51	True
3281::span:0:10	3281::span:34:38	True
3282::span:0:6	3282::span:22:26	False
3284::span:0:12	3284::span:31:42	True
3285::span:27:33	3285::span:8:24	True
3286::span:31:38	3286::span:8:13	False
3287::span:0:5	3287::span:19:23	True
3288::span:22:28	3288::span:8:19	True
3289::span:0:17	3289::span:47:53	True
3290::span:33:38	3290::span:8:20	True
3291::span:39:42	3291::span:25:36	True
3292::span:0:14	3292::span:75:81	False
3293::span:16:23	3293::span:8:13	True
3294::span:0:5	3294::span:37:44	True
3295::span:54:66	3295::span:93:97	False
3296::span:0:13	3296::span:78:96	True
3297::span:0:15	3297::span:38:57	True
3298::span:0:13	3298::span:65:69	True
3299::span:129:132	3299::span:110:115	False
3300::span:17:21	3300::span:200:210	False
3301::span:0:10	3301::span:87:96	True
3302::span:32:48	3302::span:8:21	True
3303::span:0:13	3303::span:80:86	True
3304::span:21:25	3304::span:8:18	True
3305::span:19:28	3305::span:8:16	True
3306::span:16:20	3306::span:8:13	True
3307::span:0:10	3307::span:69:81	True
3310::span:0:6	3310::span:20:23	True
3312::span:179:182	3312::span:39:45	True
3313::span:0:23	3313::span:94:99	False
3314::span:0:12	3314::span:36:47	True
3315::span:4:25	3315::span:36:39	True
3317::span:0:10	3317::span:68:78	False
3318::span:0:18	3318::span:32:42	True
3319::span:0:13	3319::span:48:60	True
3320::span:0:9	3320::span:135:146	True
3322::span:0:8	3322::span:22:27	True
3324::span:58:63	3324::span:8:14	True
3325::span:31:36	3325::span:8:18	False
3326::span:51:56	3326::span:34:39	False
3328::span:0:3	3328::span:19:29	False
3329::span:0:15	3329::span:91:96	True
3330::span:0:15	3330::span:116:124	False
3331::span:0:11	3331::span:28:33	True
3332::span:0:12	3332::span:109:121	True
3333::span:0:11	3333::span:85:93	True
3334::span:31:36	3334::span:8:16	False
3335::span:30:34	3335::span:8:16	True
3336::span:18:22	3336::span:8:15	True
3337::span:0:14	3337::span:83:90	False
3338::span:0:6	3338::span:62:69	True
3339::span:0:21	3339::span:52:56	True
3340::span:0:3	3340::span:17:26	True
3341::span:0:4	3341::span:55:63	False
3343::span:0:21	3343::span:92:97	True
3344::span:0:14	3344::span:41:56	True
3346::span:0:13	3346::span:41:48	True
3347::span:0:14	3347::span:37:43	True
3348::span:30:33	3348::span:8:16	True
3349::span:0:22	3349::span:70:74	True
3350::span:0:10	3350::span:105:109	True
3351::span:0:14	3351::span:45:53	True
3352::span:15:22	3352::span:33:35	True
3356::span:46:52	3356::span:8:17	False
3357::span:0:4	3357::span:18:29	True
3358::span:0:8	3358::span:77:82	True
3360::span:15:28	3360::span:8:12	True
3361::span:0:14	3361::span:33:40	True
3362::span:0:10	3362::span:30:38	True
3363::span:21:45	3363::span:56:60	False
3364::span:0:11	3364::span:35:39	True
3365::span:0:16	3365::span:120:133	True
3366::span:0:4	3366::span:21:29	False
3367::span:0:7	3367::span:18:32	True
3369::span:0:25	3369::span:77:83	True
3371::span:0:11	3371::span:38:45	True
3372::span:0:14	3372::span:164:172	True
3375::span:0:10	3375::span:115:127	False
3377::span:0:7	3377::span:34:39	False
3378::span:0:3	3378::span:29:34	True
3380::span:26:31	3380::span:8:14	True
3381::span:0:17	3381::span:38:50	True
3382::span:0:11	3382::span:38:44	True
3383::span:0:15	3383::span:31:39	False
3384::span:0:10	3384::span:31:39	True
3386::span:38:46	3386::span:8:13	True
3387::span:47:53	3387::span:256:280	True
3388::span:0:4	3388::span:25:34	False
3389::span:0:6	3389::span:20:26	False
3390::span:0:12	3390::span:39:49	True
3391::span:0:18	3391::span:53:58	False
3392::span:0:11	3392::span:82:87	False
3394::span:0:12	3394::span:36:45	True
3395::span:0:13	3395::span:74:81	True
3398::span:0:15	3398::span:37:52	True
3399::span:0:15	3399::span:39:43	True
3400::span:0:9	3400::span:32:39	True
3401::span:26:34	3401::span:104:109	False
3402::span:0:9	3402::span:207:232	False
3403::span:31:37	3403::span:8:18	False
3404::span:0:11	3404::span:35:41	True
3405::span:0:20	3405::span:39:43	True
3406::span:0:11	3406::span:35:46	True
3407::span:0:14	3407::span:705:712	True
3408::span:0:12	3408::span:46:50	True
3409::span:27:32	3409::span:8:17	False
3411::span:0:18	3411::span:123:134	False
3412::span:27:35	3412::span:8:14	True
3413::span:0:23	3413::span:198:203	False
3414::span:48:53	3414::span:8:15	True
3415::span:0:9	3415::span:30:37	True
3416::span:0:9	3416::span:114:126	False
3417::span:15:19	3417::span:46:53	False
3418::span:0:23	3418::span:96:104	True
3419::span:0:8	3419::span:58:63	False
3420::span:0:10	3420::span:28:35	False
3422::span:7:11	3422::span:34:45	True
3423::span:0:14	3423::span:25:30	True
3424::span:28:33	3424::span:8:16	True
3425::span:0:13	3425::span:41:49	True
3426::span:0:11	3426::span:38:44	True
3427::span:0:19	3427::span:35:42	True
3428::span:0:14	3428::span:33:37	True
3430::span:39:47	3430::span:8:22	False
3431::span:0:10	3431::span:30:40	True
3432::span:52:57	3432::span:8:18	True
3433::span:0:7	3433::span:23:30	False
3434::span:0:21	3434::span:32:40	True
3435::span:0:4	3435::span:21:27	False
3436::span:25:33	3436::span:8:13	False
3437::span:88:96	3437::span:41:48	False
3438::span:0:12	3438::span:208:213	False
3439::span:0:12	3439::span:36:45	True
3440::span:0:13	3440::span:40:45	True
3441::span:0:15	3441::span:56:62	True
3442::span:46:51	3442::span:8:17	True
3443::span:0:8	3443::span:22:27	True
3444::span:34:38	3444::span:8:21	True
3446::span:163:171	3446::span:152:155	True
3447::span:56:59	3447::span:8:16	True
3448::span:24:28	3448::span:64:71	True
3449::span:0:12	3449::span:39:50	True
3450::span:0:15	3450::span:72:77	False
3451::span:20:31	3451::span:8:17	True
3452::span:4:26	3452::span:113:123	False
3454::span:0:16	3454::span:32:35	True
3456::span:17:22	3456::span:8:14	True
3457::span:0:5	3457::span:38:43	False
3458::span:0:11	3458::span:28:38	False
3460::span:0:4	3460::span:20:28	False
3461::span:0:16	3461::span:46:57	True
3462::span:0:11	3462::span:247:253	True
3463::span:0:6	3463::span:24:32	False
3464::span:0:16	3464::span:41:51	True
3465::span:4:10	3465::span:27:37	False
3466::span:10:23	3466::span:50:60	True
3467::span:0:16	3467::span:33:42	False
3468::span:0:5	3468::span:16:24	True
3469::span:0:10	3469::span:35:44	True
3470::span:0:14	3470::span:41:49	True
3471::span:0:11	3471::span:32:40	True
3472::span:94:100	3472::span:8:17	True
3473::span:0:20	3473::span:113:120	False
3474::span:98:104	3474::span:30:34	False
3475::span:26:34	3475::span:8:14	True
3476::span:18:21	3476::span:8:15	True
3478::span:18:21	3478::span:8:15	True
3479::span:20:30	3479::span:56:63	True
3480::span:26:31	3480::span:8:13	False
3482::span:0:3	3482::span:37:40	False
3483::span:5:10	3483::span:26:42	False
3485::span:0:10	3485::span:36:43	True
3487::span:0:14	3487::span:25:31	True
3488::span:0:17	3488::span:67:70	True
3489::span:0:8	3489::span:25:35	False
3492::span:0:20	3492::span:77:85	True
3493::span:0:15	3493::span:40:46	True
3494::span:0:12	3494::span:64:69	True
3495::span:0:10	3495::span:37:47	True
3496::span:0:11	3496::span:37:42	True
3497::span:68:73	3497::span:28:33	False
3498::span:0:10	3498::span:206:218	False
3499::span:0:11	3499::span:49:64	True
3500::span:16:22	3500::span:8:13	True
3501::span:17:26	3501::span:48:56	True
3502::span:0:16	3502::span:141:147	False
3504::span:0:12	3504::span:45:50	True
3505::span:0:15	3505::span:61:68	False
3506::span:0:10	3506::span:36:42	False
3507::span:0:12	3507::span:52:65	True
3508::span:0:11	3508::span:52:59	True
3509::span:15:21	3509::span:8:12	True
3510::span:73:77	3510::span:55:70	False
3511::span:0:10	3511::span:33:39	True
3512::span:638:649	3512::span:479:487	False
3514::span:0:18	3514::span:106:114	True
3515::span:0:5	3515::span:22:30	False
3516::span:4:22	3516::span:81:92	True
3517::span:0:13	3517::span:36:48	True
3518::span:0:12	3518::span:189:199	True
3519::span:61:76	3519::span:23:29	False
3521::span:32:38	3521::span:8:14	True
3522::span:0:12	3522::span:40:50	True
3523::span:26:35	3523::span:8:17	True
3524::span:0:15	3524::span:139:144	True
3525::span:0:26	3525::span:45:48	True
3527::span:0:12	3527::span:75:80	False
3528::span:0:13	3528::span:97:106	False
3529::span:0:12	3529::span:54:62	True
3530::span:0:12	3530::span:41:50	True
3531::span:0:7	3531::span:34:42	True
3532::span:183:192	3532::span:8:12	True
3534::span:0:16	3534::span:47:55	True
3535::span:0:12	3535::span:28:36	True
3536::span:0:8	3536::span:41:48	True
3537::span:0:16	3537::span:116:121	False
3538::span:0:14	3538::span:77:88	True
3539::span:0:13	3539::span:40:47	True
3540::span:0:23	3540::span:80:91	True
3541::span:0:12	3541::span:39:46	True
3542::span:0:13	3542::span:43:51	True
3543::span:0:13	3543::span:32:38	True
3544::span:0:6	3544::span:23:32	False
3545::span:0:15	3545::span:88:91	True
3546::span:0:13	3546::span:40:46	True
3550::span:97:114	3550::span:157:163	True
3551::span:59:70	3551::span:106:111	True
3552::span:0:11	3552::span:70:81	True
3554::span:0:5	3554::span:42:48	False
3555::span:35:40	3555::span:8:20	False
3556::span:0:15	3556::span:71:75	False
3557::span:57:61	3557::span:8:27	True
3558::span:0:13	3558::span:36:46	True
3559::span:0:10	3559::span:53:58	False
3560::span:58:65	3560::span:39:44	False
3561::span:0:12	3561::span:40:46	True
3562::span:0:5	3562::span:33:39	False
3563::span:0:5	3563::span:22:31	False
3564::span:0:15	3564::span:31:38	False
3565::span:0:7	3565::span:47:59	True
3569::span:0:14	3569::span:45:49	True
3570::span:15:20	3570::span:32:37	True
3571::span:0:11	3571::span:108:116	True
3572::span:0:11	3572::span:27:34	False
3573::span:0:6	3573::span:22:27	False
3574::span:0:17	3574::span:39:42	True
3575::span:0:16	3575::span:49:55	True
3580::span:47:60	3580::span:224:237	True
3581::span:40:47	3581::span:8:21	True
3582::span:0:13	3582::span:38:42	True
3583::span:111:117	3583::span:179:187	False
3584::span:28:32	3584::span:8:13	True
3585::span:38:43	3585::span:364:372	False
3586::span:90:93	3586::span:8:12	True
3587::span:34:38	3587::span:8:17	True
3588::span:12:17	3588::span:46:48	True
3589::span:11:21	3589::span:178:191	False
3590::span:0:23	3590::span:55:62	True
3591::span:11:14	3591::span:46:52	False
3593::span:34:39	3593::span:8:31	True
3594::span:0:9	3594::span:57:63	True
3595::span:49:61	3595::span:8:16	True
3596::span:0:15	3596::span:43:51	True
3597::span:47:59	3597::span:8:15	True
3599::span:0:10	3599::span:21:29	True
3600::span:58:68	3600::span:17:22	True
3601::span:0:7	3601::span:18:30	True
3602::span:0:11	3602::span:37:45	True
3603::span:0:15	3603::span:34:41	True
3605::span:0:9	3605::span:32:39	True
3606::span:156:161	3606::span:23:31	True
3607::span:0:23	3607::span:127:138	False
3608::span:0:11	3608::span:40:45	True
3609::span:0:4	3609::span:34:42	True
3611::span:0:12	3611::span:33:43	False
3612::span:0:20	3612::span:67:76	True
3613::span:0:13	3613::span:36:46	True
3615::span:0:10	3615::span:132:137	True
3617::span:0:16	3617::span:40:45	True
3618::span:3:10	3618::span:28:37	False
3620::span:0:19	3620::span:102:109	True
3622::span:0:14	3622::span:42:48	True
3623::span:0:2	3623::span:37:45	True
3624::span:9:14	3624::span:224:234	True
3626::span:0:11	3626::span:39:43	True
3627::span:0:5	3627::span:21:26	False
3628::span:0:5	3628::span:34:56	True
3629::span:49:55	3629::span:8:19	True
3630::span:0:12	3630::span:84:92	True
3631::span:0:25	3631::span:123:131	False
3632::span:0:3	3632::span:20:31	False
3633::span:0:13	3633::span:82:85	True
3634::span:93:101	3634::span:71:74	False
3635::span:0:16	3635::span:40:46	True
3636::span:0:21	3636::span:66:72	True
3637::span:0:14	3637::span:38:47	True
3638::span:0:14	3638::span:120:126	True
3640::span:0:15	3640::span:187:219	True
3641::span:0:3	3641::span:71:76	False
3642::span:0:6	3642::span:236:248	True
3643::span:26:30	3643::span:17:23	True
3644::span:0:21	3644::span:105:112	False
3646::span:0:13	3646::span:106:111	True
3647::span:0:12	3647::span:35:40	True
3648::span:0:10	3648::span:111:119	True
3649::span:55:62	3649::span:16:25	True
3650::span:0:8	3650::span:38:45	False
3652::span:0:20	3652::span:44:49	True
3654::span:89:104	3654::span:139:142	True
3655::span:35:38	3655::span:8:18	True
3656::span:0:12	3656::span:39:45	True
3657::span:0:10	3657::span:37:43	True
3659::span:5:18	3659::span:90:98	True
3660::span:0:12	3660::span:26:30	True
3661::span:0:15	3661::span:48:56	True
3662::span:0:6	3662::span:37:44	True
3663::span:0:9	3663::span:36:42	True
3664::span:0:13	3664::span:36:43	True
3665::span:14:21	3665::span:170:178	False
3666::span:32:41	3666::span:59:64	True
3667::span:0:10	3667::span:55:67	True
3669::span:31:36	3669::span:15:18	True
3670::span:0:22	3670::span:48:54	False
3672::span:0:13	3672::span:88:100	True
3673::span:0:10	3673::span:36:40	False
3674::span:46:54	3674::span:72:83	True
3675::span:0:17	3675::span:47:51	True
3676::span:0:11	3676::span:39:44	True
3677::span:39:46	3677::span:8:16	True
3679::span:0:13	3679::span:41:46	True
3681::span:7:11	3681::span:56:67	False
3682::span:616:629	3682::span:122:132	False
3683::span:0:15	3683::span:33:52	True
3684::span:0:17	3684::span:45:53	True
3685::span:0:15	3685::span:34:38	True
3686::span:0:5	3686::span:31:38	False
3689::span:0:16	3689::span:38:44	True
3690::span:17:25	3690::span:8:14	True
3691::span:0:9	3691::span:28:33	True
3692::span:23:38	3692::span:130:136	True
3693::span:0:18	3693::span:46:52	True
3695::span:0:5	3695::span:19:28	True
3696::span:0:9	3696::span:57:67	False
3698::span:47:51	3698::span:8:16	True
3699::span:0:24	3699::span:38:53	True
3700::span:0:18	3700::span:40:52	True
3701::span:0:14	3701::span:37:60	True
3703::span:11:16	3703::span:36:42	True
3704::span:53:56	3704::span:17:25	False
3705::span:0:12	3705::span:26:39	True
3706::span:0:8	3706::span:34:39	False
3707::span:50:53	3707::span:8:17	True
3710::span:38:43	3710::span:8:14	True
3711::span:0:9	3711::span:46:55	True
3712::span:0:5	3712::span:19:29	True
3713::span:0:17	3713::span:39:45	True
3714::span:0:11	3714::span:35:42	True
3715::span:5:19	3715::span:46:53	True
3716::span:0:13	3716::span:136:145	False
3717::span:0:5	3717::span:33:38	False
3718::span:19:25	3718::span:8:16	True
3719::span:36:40	3719::span:114:122	True
3720::span:0:11	3720::span:32:38	False
3721::span:9:14	3721::span:37:46	True
3722::span:0:19	3722::span:38:43	True
3724::span:0:9	3724::span:55:61	True
3725::span:16:20	3725::span:8:13	True
3726::span:31:37	3726::span:133:137	False
3727::span:0:15	3727::span:55:63	False
3728::span:0:14	3728::span:36:40	True
3729::span:0:15	3729::span:31:38	True
3731::span:0:10	3731::span:108:118	False
3732::span:0:10	3732::span:34:39	True
3733::span:0:4	3733::span:37:51	False
3735::span:0:16	3735::span:75:83	True
3736::span:0:11	3736::span:38:44	True
3737::span:0:17	3737::span:37:46	True
3738::span:0:16	3738::span:92:95	True
3739::span:4:11	3739::span:28:32	False
3740::span:0:9	3740::span:22:31	True
3741::span:69:77	3741::span:142:148	False
3742::span:0:12	3742::span:38:49	True
3743::span:0:14	3743::span:40:56	True
3744::span:0:12	3744::span:28:44	False
3745::span:0:15	3745::span:47:51	True
3747::span:0:8	3747::span:31:40	True
3748::span:36:43	3748::span:8:33	True
3749::span:0:5	3749::span:78:83	False
3753::span:22:26	3753::span:8:19	True
3754::span:24:31	3754::span:56:71	True
3755::span:0:19	3755::span:99:105	True
3756::span:0:17	3756::span:43:51	True
3759::span:29:32	3759::span:8:16	True
3760::span:0:4	3760::span:20:27	False
3761::span:0:10	3761::span:35:41	True
3762::span:15:23	3762::span:8:12	True
3763::span:14:18	3763::span:50:64	True
3766::span:0:26	3766::span:42:50	True
3767::span:0:5	3767::span:40:45	False
3768::span:11:13	3768::span:29:38	True
3769::span:88:101	3769::span:8:14	True
3770::span:29:34	3770::span:8:18	True
3771::span:56:76	3771::span:22:35	True
3772::span:0:13	3772::span:30:42	True
3773::span:0:13	3773::span:36:46	True
3774::span:0:11	3774::span:36:44	True
3775::span:0:12	3775::span:39:49	True
3777::span:0:16	3777::span:75:80	True
3778::span:0:17	3778::span:44:49	True
3780::span:0:10	3780::span:39:44	True
3781::span:16:21	3781::span:8:13	False
3784::span:57:64	3784::span:17:22	False
3785::span:0:11	3785::span:57:66	True
3786::span:57:71	3786::span:8:14	True
3788::span:0:11	3788::span:182:185	False
3790::span:0:13	3790::span:41:47	True
3791::span:0:13	3791::span:31:38	False
3792::span:0:3	3792::span:20:26	False
3794::span:22:25	3794::span:8:12	False
3795::span:0:10	3795::span:48:54	True
3796::span:0:20	3796::span:48:66	True
3797::span:9:16	3797::span:37:56	True
3798::span:22:30	3798::span:52:59	True
3799::span:7:15	3799::span:39:51	True
3800::span:0:12	3800::span:26:30	True
3801::span:13:23	3801::span:34:38	True
3803::span:0:12	3803::span:22:32	True
3804::span:28:37	3804::span:59:66	False
3805::span:0:13	3805::span:29:37	False
3806::span:0:11	3806::span:85:92	True
3807::span:0:15	3807::span:33:40	False
3808::span:0:15	3808::span:26:34	True
3809::span:20:23	3809::span:8:17	True
3810::span:0:14	3810::span:86:89	False
3811::span:0:13	3811::span:37:45	True
3812::span:14:21	3812::span:42:54	True
3813::span:0:11	3813::span:37:44	True
3814::span:0:12	3814::span:39:47	True
3816::span:0:20	3816::span:67:78	False
3817::span:0:18	3817::span:45:53	True
3818::span:0:11	3818::span:68:75	True
3820::span:41:47	3820::span:8:15	True
3821::span:0:14	3821::span:25:31	True
3822::span:0:11	3822::span:38:43	True
3823::span:0:17	3823::span:113:124	True
3824::span:0:9	3824::span:64:69	True
3825::span:0:13	3825::span:43:54	True
3826::span:136:145	3826::span:49:58	False
3828::span:28:34	3828::span:8:15	True
3829::span:0:16	3829::span:44:51	True
3831::span:0:10	3831::span:35:43	True
3832::span:0:4	3832::span:18:29	True
3834::span:0:5	3834::span:44:50	False
3836::span:0:10	3836::span:39:44	True
3837::span:0:14	3837::span:32:38	True
3838::span:0:23	3838::span:38:46	True
3839::span:0:13	3839::span:44:49	False
3841::span:0:12	3841::span:44:51	True
3842::span:0:3	3842::span:17:22	True
3843::span:56:60	3843::span:21:34	True
3844::span:0:9	3844::span:32:38	True
3845::span:19:24	3845::span:8:16	True
3846::span:4:19	3846::span:60:67	True
3847::span:3:11	3847::span:25:28	True
3848::span:0:15	3848::span:38:45	True
3849::span:17:23	3849::span:8:14	True
3850::span:0:10	3850::span:29:34	True
3851::span:0:23	3851::span:37:45	True
3852::span:29:35	3852::span:8:26	True
3853::span:0:14	3853::span:64:69	True
3854::span:25:41	3854::span:16:22	True
3856::span:0:8	3856::span:329:334	False
3857::span:0:20	3857::span:31:56	True
3858::span:0:20	3858::span:43:50	True
3859::span:0:5	3859::span:48:62	False
3860::span:0:19	3860::span:30:34	True
3861::span:0:13	3861::span:78:84	True
3862::span:0:5	3862::span:21:31	False
3863::span:0:6	3863::span:23:33	False
3864::span:0:9	3864::span:23:35	True
3865::span:0:14	3865::span:70:79	True
3866::span:0:16	3866::span:75:88	True
3867::span:0:8	3867::span:48:52	True
3868::span:0:12	3868::span:46:50	True
3869::span:17:21	3869::span:46:64	True
3870::span:0:14	3870::span:88:94	True
3871::span:166:179	3871::span:52:65	True
3872::span:0:8	3872::span:314:327	True
3873::span:0:13	3873::span:81:88	True
3875::span:0:5	3875::span:80:89	True
3876::span:0:11	3876::span:74:82	False
3877::span:0:13	3877::span:38:42	True
3878::span:21:26	3878::span:53:59	True
3879::span:34:44	3879::span:8:17	True
3881::span:0:11	3881::span:80:83	False
3883::span:0:22	3883::span:107:115	False
3884::span:26:30	3884::span:8:13	False
3885::span:0:15	3885::span:123:128	False
3887::span:0:11	3887::span:55:60	False
3889::span:0:6	3889::span:34:41	True
3890::span:0:18	3890::span:118:127	True
3891::span:0:16	3891::span:54:61	True
3892::span:0:15	3892::span:64:72	True
3893::span:0:14	3893::span:40:48	True
3894::span:23:27	3894::span:51:63	True
3896::span:0:14	3896::span:42:47	True
3898::span:0:10	3898::span:27:33	False
3899::span:8:20	3899::span:297:304	True
3900::span:0:13	3900::span:42:47	True
3901::span:0:8	3901::span:29:34	True
3902::span:0:20	3902::span:98:105	True
3903::span:0:20	3903::span:106:114	True
3904::span:34:40	3904::span:228:244	True
3905::span:43:47	3905::span:8:11	False
3906::span:29:38	3906::span:62:71	True
3907::span:0:22	3907::span:46:52	True
3908::span:0:6	3908::span:20:27	True
3909::span:0:11	3909::span:39:43	True
3910::span:24:42	3910::span:8:12	True
3911::span:0:13	3911::span:67:76	True
3912::span:0:9	3912::span:62:70	True
3914::span:0:10	3914::span:34:42	True
3915::span:0:4	3915::span:470:479	False
3917::span:0:10	3917::span:30:37	True
3918::span:19:22	3918::span:8:16	True
3919::span:0:14	3919::span:39:45	True
3920::span:0:11	3920::span:27:36	True
3921::span:103:106	3921::span:84:100	False
3922::span:46:54	3922::span:8:16	True
3924::span:0:7	3924::span:57:63	True
3925::span:0:13	3925::span:36:43	True
3926::span:63:74	3926::span:18:24	True
3927::span:0:11	3927::span:83:93	True
3928::span:15:20	3928::span:40:48	True
3929::span:0:12	3929::span:41:49	True
3930::span:0:11	3930::span:30:38	True
3931::span:5:13	3931::span:45:52	True
3932::span:0:10	3932::span:29:34	True
3933::span:0:7	3933::span:40:46	False
3934::span:19:27	3934::span:8:13	True
3935::span:9:15	3935::span:76:83	True
3937::span:0:12	3937::span:59:66	True
3939::span:0:20	3939::span:320:329	False
3940::span:8:23	3940::span:52:56	False
3941::span:0:21	3941::span:36:46	False
3942::span:0:13	3942::span:27:52	True
3943::span:0:11	3943::span:37:44	True
3944::span:0:16	3944::span:43:47	True
3946::span:0:6	3946::span:34:42	False
3947::span:19:24	3947::span:8:16	True
3948::span:0:14	3948::span:43:51	True
3949::span:105:115	3949::span:358:363	True
3950::span:0:8	3950::span:33:41	True
3951::span:72:78	3951::span:8:14	True
3952::span:0:13	3952::span:37:45	True
3953::span:0:11	3953::span:31:37	True
3955::span:0:11	3955::span:37:44	True
3956::span:1135:1142	3956::span:45:49	True
3957::span:0:25	3957::span:85:100	True
3958::span:0:16	3958::span:39:43	True
3959::span:0:9	3959::span:37:44	True
3960::span:0:11	3960::span:35:41	True
3961::span:0:23	3961::span:52:61	True
3962::span:0:10	3962::span:36:44	True
3963::span:0:8	3963::span:41:48	True
3964::span:0:11	3964::span:24:29	True
3965::span:0:11	3965::span:61:70	False
3966::span:0:12	3966::span:36:44	False
3967::span:0:15	3967::span:42:63	True
3968::span:168:182	3968::span:8:20	True
3971::span:52:61	3971::span:8:13	True
3972::span:23:29	3972::span:8:20	True
3973::span:0:7	3973::span:114:122	False
3974::span:12:21	3974::span:167:174	True
3975::span:0:11	3975::span:37:43	True
3976::span:38:50	3976::span:8:18	True
3977::span:0:19	3977::span:52:66	True
3980::span:0:19	3980::span:65:72	True
3982::span:0:11	3982::span:39:53	True
3984::span:33:39	3984::span:8:30	True
3985::span:100:116	3985::span:41:46	False
3986::span:0:19	3986::span:41:49	True
3987::span:25:31	3987::span:8:13	True
3988::span:0:11	3988::span:22:25	True
3990::span:0:11	3990::span:55:62	True
3991::span:79:82	3991::span:21:29	True
3993::span:7:18	3993::span:78:95	True
3995::span:0:12	3995::span:40:44	True
3997::span:0:4	3997::span:18:28	True
3998::span:14:19	3998::span:8:11	True
3999::span:0:6	3999::span:36:47	True
4000::span:17:20	4000::span:52:57	True
4001::span:0:13	4001::span:108:117	False
4002::span:0:9	4002::span:37:49	True
4003::span:0:9	4003::span:83:91	True
4005::span:0:10	4005::span:42:48	True
4006::span:0:10	4006::span:38:41	True
4008::span:17:22	4008::span:8:14	True
4009::span:0:5	4009::span:19:27	True
4010::span:0:12	4010::span:58:64	True
4011::span:0:9	4011::span:59:65	True
4012::span:0:7	4012::span:33:35	True
4013::span:310:324	4013::span:487:495	False
4014::span:0:8	4014::span:36:47	True
4015::span:33:41	4015::span:8:16	True
4017::span:0:3	4017::span:17:30	True
4019::span:0:12	4019::span:54:60	True
4020::span:0:10	4020::span:95:99	True
4021::span:0:13	4021::span:119:128	False
4022::span:30:33	4022::span:8:18	True
4023::span:0:9	4023::span:30:45	True
4024::span:0:13	4024::span:40:47	True
4027::span:0:15	4027::span:121:131	False
4028::span:0:9	4028::span:25:34	False
4029::span:0:13	4029::span:81:87	True
4030::span:30:35	4030::span:8:16	True
4031::span:0:14	4031::span:85:89	True
4032::span:0:15	4032::span:25:34	False
4033::span:0:7	4033::span:30:34	True
4034::span:0:10	4034::span:40:48	False
4036::span:0:8	4036::span:30:36	True
4038::span:0:11	4038::span:35:43	True
4039::span:0:12	4039::span:34:40	True
4040::span:0:10	4040::span:33:43	True
4041::span:0:14	4041::span:71:76	True
4043::span:10:15	4043::span:39:42	True
4044::span:0:10	4044::span:38:46	False
4045::span:14:17	4045::span:51:58	True
4046::span:0:8	4046::span:27:33	True
4047::span:0:13	4047::span:36:40	True
4048::span:0:15	4048::span:36:46	True
4049::span:0:14	4049::span:38:45	False
